Notes,ManualCheck,MergeInto,RenameKeyGroup,KeyParamGroup,KeyGroup,ParamGroup,Counts,Dim1Size,Dim2Size,Dim3Size,DwellTime,EchoTime,EffectiveEchoSpacing,FieldmapKey00,FieldmapKey01,FlipAngle,IntendedForKey00,IntendedForKey01,IntendedForKey02,IntendedForKey03,IntendedForKey04,IntendedForKey05,IntendedForKey06,MultibandAccelerationFactor,NSliceTimes,NumVolumes,Obliquity,ParallelReductionFactorInPlane,PartialFourier,PhaseEncodingDirection,RepetitionTime,TotalReadoutTime,VoxelSizeDim1,VoxelSizeDim2,VoxelSizeDim3
,,,,datatype-func_suffix-bold_task-movieDM__1,datatype-func_suffix-bold_task-movieDM,1,972,84.0,84.0,60.0,3e-06,0.03,0.00058,acquisition-fMRI_datatype-fmap_direction-AP_fmap-epi_suffix-epi,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,31.0,,,,,,,,6.0,60,750.0,True,,1.0,j-,0.8,0.048,2.429,2.429,2.4
,,,,datatype-func_suffix-bold_task-movieDM__2,datatype-func_suffix-bold_task-movieDM,2,629,84.0,84.0,60.0,3e-06,0.03,0.00059,acquisition-fMRI_datatype-fmap_direction-AP_fmap-epi_suffix-epi,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,31.0,,,,,,,,6.0,60,750.0,True,,1.0,j-,0.8,0.049,2.429,2.429,2.4
,,,,datatype-func_suffix-bold_task-movieDM__3,datatype-func_suffix-bold_task-movieDM,3,139,84.0,84.0,60.0,3e-06,0.03,0.00059,acquisition-fMRI_datatype-fmap_direction-AP_fmap-epi_suffix-epi,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,31.0,,,,,,,,6.0,60,750.0,False,,1.0,j-,0.8,0.049,2.429,2.429,2.4
,,,,datatype-func_suffix-bold_task-movieDM__4,datatype-func_suffix-bold_task-movieDM,4,21,90.0,90.0,66.0,2e-06,0.03,0.0005,acquisition-fMRI_datatype-fmap_direction-AP_fmap-epi_suffix-epi,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,52.0,,,,,,,,6.0,66,752.0,True,,1.0,j-,0.8,0.045,2.4,2.4,2.4
,,,,datatype-func_suffix-bold_task-movieDM__5,datatype-func_suffix-bold_task-movieDM,5,9,84.0,84.0,60.0,3e-06,0.03,0.00058,acquisition-fMRI_datatype-fmap_direction-AP_fmap-epi_suffix-epi,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,31.0,,,,,,,,6.0,60,750.0,False,,1.0,j-,0.8,0.048,2.429,2.429,2.4
,,,,datatype-func_suffix-bold_task-movieDM__6,datatype-func_suffix-bold_task-movieDM,6,8,84.0,84.0,60.0,3e-06,0.03,0.00059,acquisition-fMRI_datatype-fmap_direction-AP_fmap-epi_suffix-epi,,31.0,,,,,,,,6.0,60,750.0,False,,1.0,j-,0.8,0.049,2.429,2.429,2.4
,,,,datatype-func_suffix-bold_task-movieDM__7,datatype-func_suffix-bold_task-movieDM,7,5,84.0,84.0,60.0,3e-06,0.03,0.00058,acquisition-fMRI_datatype-fmap_direction-AP_fmap-epi_suffix-epi,,31.0,,,,,,,,6.0,60,750.0,True,,1.0,j-,0.8,0.048,2.429,2.429,2.4
,,,,datatype-func_suffix-bold_task-movieDM__8,datatype-func_suffix-bold_task-movieDM,8,5,84.0,84.0,60.0,3e-06,0.03,0.00058,,,31.0,,,,,,,,6.0,60,750.0,True,,1.0,j-,0.8,0.048,2.429,2.429,2.4
,,,,datatype-func_suffix-bold_task-movieDM__9,datatype-func_suffix-bold_task-movieDM,9,2,84.0,84.0,60.0,3e-06,0.03,0.00058,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,,31.0,,,,,,,,6.0,60,750.0,True,,1.0,j-,0.8,0.048,2.429,2.429,2.4
,,,,datatype-func_suffix-bold_task-movieDM__10,datatype-func_suffix-bold_task-movieDM,10,2,84.0,84.0,60.0,3e-06,0.03,0.00059,,,31.0,,,,,,,,6.0,60,750.0,False,,1.0,j-,0.8,0.049,2.429,2.429,2.4
,,,,datatype-func_suffix-bold_task-movieDM__11,datatype-func_suffix-bold_task-movieDM,11,2,84.0,84.0,60.0,3e-06,0.03,0.00059,,,31.0,,,,,,,,6.0,60,750.0,True,,1.0,j-,0.8,0.049,2.429,2.429,2.4
,,,,datatype-func_suffix-bold_task-movieDM__12,datatype-func_suffix-bold_task-movieDM,12,2,90.0,90.0,66.0,2e-06,0.03,0.0005,acquisition-fMRI_datatype-fmap_direction-AP_fmap-epi_suffix-epi,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,52.0,,,,,,,,6.0,66,748.0,True,,1.0,j-,0.8,0.045,2.4,2.4,2.4
,,,,datatype-func_suffix-bold_task-movieDM__13,datatype-func_suffix-bold_task-movieDM,13,1,84.0,84.0,60.0,3e-06,0.03,0.00058,,,31.0,,,,,,,,6.0,60,594.0,True,,1.0,j-,0.8,0.048,2.429,2.429,2.4
,,,,datatype-func_suffix-bold_task-movieDM__14,datatype-func_suffix-bold_task-movieDM,14,1,84.0,84.0,60.0,3e-06,0.03,0.00058,acquisition-fMRI_datatype-fmap_direction-AP_fmap-epi_suffix-epi,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,31.0,,,,,,,,6.0,60,749.0,False,,1.0,j-,0.8,0.048,2.429,2.429,2.4
,,,,datatype-func_suffix-bold_task-movieDM__15,datatype-func_suffix-bold_task-movieDM,15,1,84.0,84.0,60.0,3e-06,0.03,0.00058,acquisition-fMRI_datatype-fmap_direction-AP_fmap-epi_suffix-epi,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,31.0,,,,,,,,6.0,60,130.0,True,,1.0,j-,0.8,0.048,2.429,2.429,2.4
,,,,datatype-func_suffix-bold_task-movieDM__16,datatype-func_suffix-bold_task-movieDM,16,1,84.0,84.0,60.0,3e-06,0.03,0.00059,acquisition-fMRI_datatype-fmap_direction-AP_fmap-epi_suffix-epi,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,31.0,,,,,,,,6.0,60,620.0,False,,1.0,j-,0.8,0.049,2.429,2.429,2.4
,,,,datatype-func_suffix-bold_task-movieDM__17,datatype-func_suffix-bold_task-movieDM,17,1,84.0,84.0,60.0,3e-06,0.03,0.00058,acquisition-fMRI_datatype-fmap_direction-AP_fmap-epi_suffix-epi,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,31.0,,,,,,,,6.0,60,214.0,True,,1.0,j-,0.8,0.048,2.429,2.429,2.4
,,,,datatype-func_suffix-bold_task-movieDM__18,datatype-func_suffix-bold_task-movieDM,18,1,84.0,84.0,60.0,3e-06,0.03,0.00059,acquisition-fMRI_datatype-fmap_direction-AP_fmap-epi_suffix-epi,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,31.0,,,,,,,,6.0,60,212.0,False,,1.0,j-,0.8,0.049,2.429,2.429,2.4
,,,,datatype-func_suffix-bold_task-movieDM__19,datatype-func_suffix-bold_task-movieDM,19,1,84.0,84.0,60.0,3e-06,0.03,0.00059,acquisition-fMRI_datatype-fmap_direction-AP_fmap-epi_suffix-epi,,31.0,,,,,,,,6.0,60,750.0,True,,1.0,j-,0.8,0.049,2.429,2.429,2.4
,,,,datatype-func_suffix-bold_task-movieDM__20,datatype-func_suffix-bold_task-movieDM,20,1,84.0,84.0,60.0,3e-06,0.03,0.00059,acquisition-fMRI_datatype-fmap_direction-AP_fmap-epi_suffix-epi,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,31.0,,,,,,,,6.0,60,277.0,True,,1.0,j-,0.8,0.049,2.429,2.429,2.4
,,,,datatype-func_suffix-bold_task-movieDM__21,datatype-func_suffix-bold_task-movieDM,21,1,84.0,84.0,60.0,3e-06,0.03,0.00059,acquisition-fMRI_datatype-fmap_direction-AP_fmap-epi_suffix-epi,,31.0,,,,,,,,6.0,60,589.0,False,,1.0,j-,0.8,0.049,2.429,2.429,2.4
,,,,datatype-func_suffix-bold_task-movieDM__22,datatype-func_suffix-bold_task-movieDM,22,1,84.0,84.0,60.0,3e-06,0.03,0.00059,acquisition-fMRI_datatype-fmap_direction-AP_fmap-epi_suffix-epi,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,31.0,,,,,,,,6.0,60,353.0,True,,1.0,j-,0.8,0.049,2.429,2.429,2.4
,,,,datatype-func_suffix-bold_task-movieDM__23,datatype-func_suffix-bold_task-movieDM,23,1,84.0,84.0,60.0,3e-06,0.03,0.00058,acquisition-fMRI_datatype-fmap_direction-AP_fmap-epi_suffix-epi,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,31.0,,,,,,,,6.0,60,574.0,True,,1.0,j-,0.8,0.048,2.429,2.429,2.4
,,,,datatype-func_suffix-bold_task-movieDM__24,datatype-func_suffix-bold_task-movieDM,24,1,84.0,84.0,60.0,3e-06,0.03,0.00058,acquisition-fMRI_datatype-fmap_direction-AP_fmap-epi_suffix-epi,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,31.0,,,,,,,,6.0,60,289.0,True,,1.0,j-,0.8,0.048,2.429,2.429,2.4
,,,,datatype-func_suffix-bold_task-movieDM__25,datatype-func_suffix-bold_task-movieDM,25,1,84.0,84.0,60.0,3e-06,0.03,0.00059,acquisition-fMRI_datatype-fmap_direction-AP_fmap-epi_suffix-epi,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,31.0,,,,,,,,6.0,60,708.0,True,,1.0,j-,0.8,0.049,2.429,2.429,2.4
,,,,datatype-func_suffix-bold_task-movieDM__26,datatype-func_suffix-bold_task-movieDM,26,1,84.0,84.0,60.0,3e-06,0.03,0.00058,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,,31.0,,,,,,,,6.0,60,375.0,True,,1.0,j-,0.8,0.048,2.429,2.429,2.4
,,,,datatype-func_suffix-bold_task-movieDM__27,datatype-func_suffix-bold_task-movieDM,27,1,84.0,84.0,60.0,3e-06,0.03,0.00058,acquisition-fMRI_datatype-fmap_direction-AP_fmap-epi_suffix-epi,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,31.0,,,,,,,,6.0,60,115.0,True,,1.0,j-,0.8,0.048,2.429,2.429,2.4
,,,,datatype-func_suffix-bold_task-movieDM__28,datatype-func_suffix-bold_task-movieDM,28,1,84.0,84.0,60.0,3e-06,0.03,0.00058,acquisition-fMRI_datatype-fmap_direction-AP_fmap-epi_suffix-epi,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,31.0,,,,,,,,6.0,60,208.0,True,,1.0,j-,0.8,0.048,2.429,2.429,2.4
,,,,datatype-func_suffix-bold_task-movieDM__29,datatype-func_suffix-bold_task-movieDM,29,1,84.0,84.0,60.0,3e-06,0.03,0.00058,acquisition-fMRI_datatype-fmap_direction-AP_fmap-epi_suffix-epi,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,31.0,,,,,,,,6.0,60,657.0,True,,1.0,j-,0.8,0.048,2.429,2.429,2.4
,,,,datatype-func_suffix-bold_task-movieDM__30,datatype-func_suffix-bold_task-movieDM,30,1,84.0,84.0,60.0,3e-06,0.03,0.00058,acquisition-fMRI_datatype-fmap_direction-AP_fmap-epi_suffix-epi,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,31.0,,,,,,,,6.0,60,748.0,True,,1.0,j-,0.8,0.048,2.429,2.429,2.4
,,,,datatype-func_suffix-bold_task-movieDM__31,datatype-func_suffix-bold_task-movieDM,31,1,84.0,84.0,60.0,3e-06,0.03,0.00058,acquisition-fMRI_datatype-fmap_direction-AP_fmap-epi_suffix-epi,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,31.0,,,,,,,,6.0,60,139.0,True,,1.0,j-,0.8,0.048,2.429,2.429,2.4
,,,,datatype-func_suffix-bold_task-movieDM__32,datatype-func_suffix-bold_task-movieDM,32,1,84.0,84.0,60.0,3e-06,0.03,0.00058,acquisition-fMRI_datatype-fmap_direction-AP_fmap-epi_suffix-epi,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,31.0,,,,,,,,6.0,60,340.0,True,,1.0,j-,0.8,0.048,2.429,2.429,2.4
,,,,datatype-func_suffix-bold_task-movieDM__33,datatype-func_suffix-bold_task-movieDM,33,1,90.0,90.0,66.0,2e-06,0.03,0.0005,,,52.0,,,,,,,,6.0,66,202.0,True,,1.0,j-,0.8,0.045,2.4,2.4,2.4
,,,,datatype-func_suffix-bold_task-movieTP__1,datatype-func_suffix-bold_task-movieTP,1,1026,84.0,84.0,60.0,3e-06,0.03,0.00058,acquisition-fMRI_datatype-fmap_direction-AP_fmap-epi_suffix-epi,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,31.0,,,,,,,,6.0,60,250.0,True,,1.0,j-,0.8,0.048,2.429,2.429,2.4
,,,,datatype-func_suffix-bold_task-movieTP__2,datatype-func_suffix-bold_task-movieTP,2,620,84.0,84.0,60.0,3e-06,0.03,0.00059,acquisition-fMRI_datatype-fmap_direction-AP_fmap-epi_suffix-epi,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,31.0,,,,,,,,6.0,60,250.0,True,,1.0,j-,0.8,0.049,2.429,2.429,2.4
,,,,datatype-func_suffix-bold_task-movieTP__3,datatype-func_suffix-bold_task-movieTP,3,144,84.0,84.0,60.0,3e-06,0.03,0.00059,acquisition-fMRI_datatype-fmap_direction-AP_fmap-epi_suffix-epi,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,31.0,,,,,,,,6.0,60,250.0,False,,1.0,j-,0.8,0.049,2.429,2.429,2.4
,,,,datatype-func_suffix-bold_task-movieTP__4,datatype-func_suffix-bold_task-movieTP,4,23,90.0,90.0,66.0,2e-06,0.03,0.0005,acquisition-fMRI_datatype-fmap_direction-AP_fmap-epi_suffix-epi,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,52.0,,,,,,,,6.0,66,255.0,True,,1.0,j-,0.8,0.045,2.4,2.4,2.4
,,,,datatype-func_suffix-bold_task-movieTP__5,datatype-func_suffix-bold_task-movieTP,5,8,84.0,84.0,60.0,3e-06,0.03,0.00058,acquisition-fMRI_datatype-fmap_direction-AP_fmap-epi_suffix-epi,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,31.0,,,,,,,,6.0,60,250.0,False,,1.0,j-,0.8,0.048,2.429,2.429,2.4
,,,,datatype-func_suffix-bold_task-movieTP__6,datatype-func_suffix-bold_task-movieTP,6,7,84.0,84.0,60.0,3e-06,0.03,0.00059,acquisition-fMRI_datatype-fmap_direction-AP_fmap-epi_suffix-epi,,31.0,,,,,,,,6.0,60,250.0,False,,1.0,j-,0.8,0.049,2.429,2.429,2.4
,,,,datatype-func_suffix-bold_task-movieTP__7,datatype-func_suffix-bold_task-movieTP,7,6,84.0,84.0,60.0,3e-06,0.03,0.00058,,,31.0,,,,,,,,6.0,60,250.0,True,,1.0,j-,0.8,0.048,2.429,2.429,2.4
,,,,datatype-func_suffix-bold_task-movieTP__8,datatype-func_suffix-bold_task-movieTP,8,5,84.0,84.0,60.0,3e-06,0.03,0.00058,acquisition-fMRI_datatype-fmap_direction-AP_fmap-epi_suffix-epi,,31.0,,,,,,,,6.0,60,250.0,True,,1.0,j-,0.8,0.048,2.429,2.429,2.4
,,,,datatype-func_suffix-bold_task-movieTP__9,datatype-func_suffix-bold_task-movieTP,9,3,84.0,84.0,60.0,3e-06,0.03,0.00059,,,31.0,,,,,,,,6.0,60,250.0,False,,1.0,j-,0.8,0.049,2.429,2.429,2.4
,,,,datatype-func_suffix-bold_task-movieTP__10,datatype-func_suffix-bold_task-movieTP,10,2,84.0,84.0,60.0,3e-06,0.03,0.00058,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,,31.0,,,,,,,,6.0,60,250.0,True,,1.0,j-,0.8,0.048,2.429,2.429,2.4
,,,,datatype-func_suffix-bold_task-movieTP__11,datatype-func_suffix-bold_task-movieTP,11,1,84.0,84.0,60.0,3e-06,0.03,0.00059,,,31.0,,,,,,,,6.0,60,250.0,True,,1.0,j-,0.8,0.049,2.429,2.429,2.4
,,,,datatype-func_suffix-bold_task-movieTP__12,datatype-func_suffix-bold_task-movieTP,12,1,84.0,84.0,60.0,3e-06,0.03,0.00058,acquisition-fMRI_datatype-fmap_direction-AP_fmap-epi_suffix-epi,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,31.0,,,,,,,,6.0,60,227.0,True,,1.0,j-,0.8,0.048,2.429,2.429,2.4
,,,,datatype-func_suffix-bold_task-movieTP__13,datatype-func_suffix-bold_task-movieTP,13,1,84.0,84.0,60.0,3e-06,0.03,0.00059,acquisition-fMRI_datatype-fmap_direction-AP_fmap-epi_suffix-epi,,31.0,,,,,,,,6.0,60,250.0,True,,1.0,j-,0.8,0.049,2.429,2.429,2.4
,,,,datatype-func_suffix-bold_task-movieTP__14,datatype-func_suffix-bold_task-movieTP,14,1,84.0,84.0,60.0,3e-06,0.03,0.00058,acquisition-fMRI_datatype-fmap_direction-AP_fmap-epi_suffix-epi,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,31.0,,,,,,,,6.0,60,250.0,True,,1.0,i,0.8,0.048,2.429,2.429,2.4
,,,,datatype-func_suffix-bold_task-rest__1,datatype-func_suffix-bold_task-rest,1,1795,84.0,84.0,60.0,3e-06,0.03,0.00058,acquisition-fMRI_datatype-fmap_direction-AP_fmap-epi_suffix-epi,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,31.0,,,,,,,,6.0,60,375.0,True,,1.0,j-,0.8,0.048,2.429,2.429,2.4
,,,,datatype-func_suffix-bold_task-rest__2,datatype-func_suffix-bold_task-rest,2,1400,84.0,84.0,60.0,3e-06,0.03,0.00059,acquisition-fMRI_datatype-fmap_direction-AP_fmap-epi_suffix-epi,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,31.0,,,,,,,,6.0,60,375.0,True,,1.0,j-,0.8,0.049,2.429,2.429,2.4
,,,,datatype-func_suffix-bold_task-rest__3,datatype-func_suffix-bold_task-rest,3,309,78.0,78.0,54.0,3e-06,0.04,0.00055,datatype-fmap_fmap-phasediff_suffix-phasediff,,55.0,,,,,,,,3.0,54,420.0,True,,1.0,j-,1.45,0.042,2.462,2.462,2.5
,,,,datatype-func_suffix-bold_task-rest__4,datatype-func_suffix-bold_task-rest,4,299,84.0,84.0,60.0,3e-06,0.03,0.00059,acquisition-fMRI_datatype-fmap_direction-AP_fmap-epi_suffix-epi,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,31.0,,,,,,,,6.0,60,375.0,False,,1.0,j-,0.8,0.049,2.429,2.429,2.4
,,,,datatype-func_suffix-bold_task-rest__5,datatype-func_suffix-bold_task-rest,5,105,84.0,84.0,60.0,3e-06,0.03,0.00058,acquisition-fMRI_datatype-fmap_direction-AP_fmap-epi_suffix-epi,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,31.0,,,,,,,,6.0,60,750.0,True,,1.0,j-,0.8,0.048,2.429,2.429,2.4
,,,,datatype-func_suffix-bold_task-rest__6,datatype-func_suffix-bold_task-rest,6,46,90.0,90.0,66.0,2e-06,0.03,0.0005,acquisition-fMRI_datatype-fmap_direction-AP_fmap-epi_suffix-epi,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,52.0,,,,,,,,6.0,66,370.0,True,,1.0,j-,0.8,0.045,2.4,2.4,2.4
,,,,datatype-func_suffix-bold_task-rest__7,datatype-func_suffix-bold_task-rest,7,25,78.0,78.0,54.0,3e-06,0.04,0.00055,datatype-fmap_fmap-phasediff_suffix-phasediff,,55.0,,,,,,,,3.0,54,420.0,False,,1.0,j-,1.45,0.042,2.462,2.462,2.5
,,,,datatype-func_suffix-bold_task-rest__8,datatype-func_suffix-bold_task-rest,8,19,84.0,84.0,60.0,3e-06,0.03,0.00058,acquisition-fMRI_datatype-fmap_direction-AP_fmap-epi_suffix-epi,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,31.0,,,,,,,,6.0,60,375.0,False,,1.0,j-,0.8,0.048,2.429,2.429,2.4
,,,,datatype-func_suffix-bold_task-rest__9,datatype-func_suffix-bold_task-rest,9,18,84.0,84.0,60.0,3e-06,0.03,0.00058,,,31.0,,,,,,,,6.0,60,375.0,True,,1.0,j-,0.8,0.048,2.429,2.429,2.4
,,,,datatype-func_suffix-bold_task-rest__10,datatype-func_suffix-bold_task-rest,10,16,84.0,84.0,60.0,3e-06,0.03,0.00059,acquisition-fMRI_datatype-fmap_direction-AP_fmap-epi_suffix-epi,,31.0,,,,,,,,6.0,60,375.0,False,,1.0,j-,0.8,0.049,2.429,2.429,2.4
,,,,datatype-func_suffix-bold_task-rest__11,datatype-func_suffix-bold_task-rest,11,12,84.0,84.0,60.0,3e-06,0.03,0.00058,acquisition-fMRI_datatype-fmap_direction-AP_fmap-epi_suffix-epi,,31.0,,,,,,,,6.0,60,375.0,True,,1.0,j-,0.8,0.048,2.429,2.429,2.4
,,,,datatype-func_suffix-bold_task-rest__12,datatype-func_suffix-bold_task-rest,12,6,84.0,84.0,60.0,3e-06,0.03,0.00059,,,31.0,,,,,,,,6.0,60,375.0,True,,1.0,j-,0.8,0.049,2.429,2.429,2.4
,,,,datatype-func_suffix-bold_task-rest__13,datatype-func_suffix-bold_task-rest,13,4,84.0,84.0,60.0,3e-06,0.03,0.00058,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,,31.0,,,,,,,,6.0,60,375.0,True,,1.0,j-,0.8,0.048,2.429,2.429,2.4
,,,,datatype-func_suffix-bold_task-rest__14,datatype-func_suffix-bold_task-rest,14,2,84.0,84.0,60.0,3e-06,0.03,0.00059,acquisition-fMRI_datatype-fmap_direction-AP_fmap-epi_suffix-epi,,31.0,,,,,,,,6.0,60,375.0,True,,1.0,j-,0.8,0.049,2.429,2.429,2.4
,,,,datatype-func_suffix-bold_task-rest__15,datatype-func_suffix-bold_task-rest,15,2,78.0,78.0,54.0,3e-06,0.04,0.00055,,,55.0,,,,,,,,3.0,54,420.0,True,,1.0,j-,1.45,0.042,2.462,2.462,2.5
,,,,datatype-func_suffix-bold_task-rest__16,datatype-func_suffix-bold_task-rest,16,1,84.0,84.0,60.0,3e-06,0.03,0.00059,,,31.0,,,,,,,,6.0,60,375.0,False,,1.0,j-,0.8,0.049,2.429,2.429,2.4
,,,,datatype-func_suffix-bold_task-rest__17,datatype-func_suffix-bold_task-rest,17,1,84.0,84.0,60.0,3e-06,0.03,0.00058,acquisition-fMRI_datatype-fmap_direction-AP_fmap-epi_suffix-epi,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,31.0,,,,,,,,6.0,60,294.0,True,,1.0,j-,0.8,0.048,2.429,2.429,2.4
,,,,datatype-func_suffix-bold_task-rest__18,datatype-func_suffix-bold_task-rest,18,1,84.0,84.0,60.0,3e-06,0.03,0.00058,acquisition-fMRI_datatype-fmap_direction-AP_fmap-epi_suffix-epi,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,31.0,,,,,,,,6.0,60,252.0,True,,1.0,j-,0.8,0.048,2.429,2.429,2.4
,,,,datatype-func_suffix-bold_task-rest__19,datatype-func_suffix-bold_task-rest,19,1,78.0,76.0,54.0,3e-06,0.04,0.00055,datatype-fmap_fmap-phasediff_suffix-phasediff,,55.0,,,,,,,,3.0,54,420.0,True,,1.0,j-,1.45,0.041,2.462,2.462,2.5
,,,,datatype-func_suffix-bold_task-rest__20,datatype-func_suffix-bold_task-rest,20,1,84.0,84.0,60.0,3e-06,0.03,0.00059,acquisition-fMRI_datatype-fmap_direction-AP_fmap-epi_suffix-epi,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,31.0,,,,,,,,6.0,60,303.0,True,,1.0,j-,0.8,0.049,2.429,2.429,2.4
,,,,datatype-func_suffix-bold_task-rest__21,datatype-func_suffix-bold_task-rest,21,1,84.0,84.0,60.0,3e-06,0.03,0.00058,acquisition-fMRI_datatype-fmap_direction-AP_fmap-epi_suffix-epi,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,31.0,,,,,,,,6.0,60,374.0,True,,1.0,j-,0.8,0.048,2.429,2.429,2.4
,,,,datatype-func_suffix-bold_task-rest__22,datatype-func_suffix-bold_task-rest,22,1,84.0,84.0,60.0,3e-06,0.03,0.00058,acquisition-fMRI_datatype-fmap_direction-AP_fmap-epi_suffix-epi,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,31.0,,,,,,,,6.0,60,263.0,True,,1.0,j-,0.8,0.048,2.429,2.429,2.4
,,,,datatype-func_suffix-bold_task-rest__23,datatype-func_suffix-bold_task-rest,23,1,84.0,84.0,60.0,3e-06,0.036,0.00071,acquisition-fMRI_datatype-fmap_direction-AP_fmap-epi_suffix-epi,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,31.0,,,,,,,,6.0,60,750.0,True,,1.0,i,0.8,0.059,2.429,2.429,2.4
